timestamp,accX,accY,accZ
181148967,-0.20,-0.96,-0.13
181150967,-0.20,-0.96,-0.13
181152978,-0.20,-0.96,-0.13
181155009,-0.21,-0.97,-0.13
181157007,-0.21,-0.97,-0.13
181159042,-0.21,-0.97,-0.13
181161029,-0.21,-0.97,-0.13
181163009,-0.21,-0.97,-0.13
181165108,-0.21,-0.96,-0.18
181167115,-0.21,-0.96,-0.18
181169033,-0.21,-0.96,-0.18
181171009,-0.21,-0.96,-0.18
181173005,-0.21,-0.96,-0.18
181175000,-0.20,-0.94,-0.17
181177036,-0.20,-0.94,-0.17
181178995,-0.20,-0.94,-0.17
181180969,-0.20,-0.94,-0.17
181182966,-0.20,-0.94,-0.17
181184976,-0.21,-0.93,-0.12
181187021,-0.21,-0.93,-0.12
181188972,-0.21,-0.93,-0.12
181191109,-0.21,-0.93,-0.12
181192971,-0.21,-0.93,-0.12
181194987,-0.17,-0.91,-0.16
181196967,-0.17,-0.91,-0.16
181198969,-0.17,-0.91,-0.16
181201032,-0.17,-0.91,-0.16
181203016,-0.17,-0.91,-0.16
181205009,-0.18,-0.89,-0.27
181207012,-0.18,-0.89,-0.27
181209010,-0.18,-0.89,-0.27
181211014,-0.18,-0.89,-0.27
181213049,-0.18,-0.89,-0.27
181215118,-0.20,-0.89,-0.21
181216976,-0.20,-0.89,-0.21
181218967,-0.20,-0.89,-0.21
181220967,-0.20,-0.89,-0.21
181223031,-0.20,-0.89,-0.21
181225015,-0.20,-0.89,-0.21
181226973,-0.22,-0.89,-0.12
181228968,-0.22,-0.89,-0.12
181231021,-0.22,-0.89,-0.12
181233003,-0.22,-0.89,-0.12
181234967,-0.22,-0.89,-0.12
181236959,-0.25,-0.89,-0.10
181238970,-0.25,-0.89,-0.10
181241136,-0.25,-0.89,-0.10
181243012,-0.25,-0.89,-0.10
181245012,-0.25,-0.89,-0.10
181247011,-0.27,-0.89,-0.10
181249020,-0.27,-0.89,-0.10
181251014,-0.27,-0.89,-0.10
181253005,-0.27,-0.89,-0.10
181254982,-0.27,-0.89,-0.10
181257006,-0.28,-0.94,-0.08
181258972,-0.28,-0.94,-0.08
181260969,-0.28,-0.94,-0.08
181262968,-0.28,-0.94,-0.08
181265050,-0.28,-0.94,-0.08
181266974,-0.29,-0.91,-0.14
181268976,-0.29,-0.91,-0.14
181270969,-0.29,-0.91,-0.14
181272978,-0.29,-0.91,-0.14
181274969,-0.29,-0.91,-0.14
181276959,-0.33,-0.91,-0.12
181278972,-0.33,-0.91,-0.12
181281016,-0.33,-0.91,-0.12
181283012,-0.33,-0.91,-0.12
181285008,-0.33,-0.91,-0.12
181287008,-0.34,-0.91,-0.09
181289011,-0.34,-0.91,-0.09
181291112,-0.34,-0.91,-0.09
181292981,-0.34,-0.91,-0.09
181294988,-0.34,-0.91,-0.09
181296967,-0.34,-0.91,-0.09
181298969,-0.33,-0.91,-0.04
181300970,-0.33,-0.91,-0.04
181302975,-0.33,-0.91,-0.04
181304974,-0.33,-0.91,-0.04
181306971,-0.33,-0.91,-0.04
181308970,-0.33,-0.91,0.00
181310975,-0.33,-0.91,0.00
181312974,-0.33,-0.91,0.00
181315033,-0.33,-0.91,0.00
181316976,-0.33,-0.91,0.00
181318979,-0.31,-0.91,-0.05
181321037,-0.31,-0.91,-0.05
181323052,-0.31,-0.91,-0.05
181325035,-0.31,-0.91,-0.05
181327009,-0.31,-0.91,-0.05
181329009,-0.34,-0.86,-0.07
181331009,-0.34,-0.86,-0.07
181333006,-0.34,-0.86,-0.07
181335004,-0.34,-0.86,-0.07
181336969,-0.34,-0.86,-0.07
181338979,-0.38,-0.83,-0.04
181341148,-0.38,-0.83,-0.04
181343009,-0.38,-0.83,-0.04
181344969,-0.38,-0.83,-0.04
181346966,-0.38,-0.83,-0.04
181348958,-0.36,-0.86,-0.05
181350969,-0.36,-0.86,-0.05
181352975,-0.36,-0.86,-0.05
181355019,-0.36,-0.86,-0.05
181356993,-0.36,-0.86,-0.05
181359000,-0.39,-0.86,-0.04
181361033,-0.39,-0.86,-0.04
181363013,-0.39,-0.86,-0.04
181365107,-0.39,-0.86,-0.04
181367022,-0.39,-0.86,-0.04
181369029,-0.39,-0.86,-0.04
181371027,-0.42,-0.85,-0.07
181373007,-0.42,-0.85,-0.07
181375006,-0.42,-0.85,-0.07
181377016,-0.42,-0.85,-0.07
181379033,-0.42,-0.85,-0.07
181380984,-0.43,-0.89,-0.05
181382973,-0.43,-0.89,-0.05
181384967,-0.43,-0.89,-0.05
181386973,-0.43,-0.89,-0.05
181389016,-0.43,-0.89,-0.05
181391107,-0.42,-0.86,0.01
181392979,-0.42,-0.86,0.01
181394988,-0.42,-0.86,0.01
181396970,-0.42,-0.86,0.01
181398968,-0.42,-0.86,0.01
181401028,-0.43,-0.80,-0.04
181403014,-0.43,-0.80,-0.04
181405009,-0.43,-0.80,-0.04
181407017,-0.43,-0.80,-0.04
181409046,-0.43,-0.80,-0.04
181411029,-0.47,-0.86,-0.05
181413012,-0.47,-0.86,-0.05
181415103,-0.47,-0.86,-0.05
181416979,-0.47,-0.86,-0.05
181418972,-0.47,-0.86,-0.05
181421042,-0.46,-0.91,-0.06
181422982,-0.46,-0.91,-0.06
181424966,-0.46,-0.91,-0.06
181426970,-0.46,-0.91,-0.06
181428975,-0.46,-0.91,-0.06
181430966,-0.47,-0.89,0.02
181432966,-0.47,-0.89,0.02
181434970,-0.47,-0.89,0.02
181436965,-0.47,-0.89,0.02
181438967,-0.47,-0.89,0.02
181441129,-0.48,-0.82,-0.10
181443010,-0.48,-0.82,-0.10
181445054,-0.48,-0.82,-0.10
181447034,-0.48,-0.82,-0.10
181449011,-0.48,-0.82,-0.10
181451006,-0.48,-0.82,-0.10
181453015,-0.49,-0.82,-0.05
181455039,-0.49,-0.82,-0.05
181457016,-0.49,-0.82,-0.05
181458970,-0.49,-0.82,-0.05
181460982,-0.49,-0.82,-0.05
181463006,-0.51,-0.78,-0.03
181465087,-0.51,-0.78,-0.03
181467070,-0.51,-0.78,-0.03
181468995,-0.51,-0.78,-0.03
181470970,-0.51,-0.78,-0.03
181472973,-0.53,-0.99,-0.03
181475013,-0.53,-0.99,-0.03
181476968,-0.53,-0.99,-0.03
181478966,-0.53,-0.99,-0.03
181481043,-0.53,-0.99,-0.03
181483037,-0.57,-0.73,0.11
181485013,-0.57,-0.73,0.11
181487018,-0.57,-0.73,0.11
181489028,-0.57,-0.73,0.11
181491139,-0.57,-0.73,0.11
181493018,-0.55,-0.79,-0.12
181495018,-0.55,-0.79,-0.12
181497115,-0.55,-0.79,-0.12
181499034,-0.55,-0.79,-0.12
181501007,-0.55,-0.79,-0.12
181502967,-0.57,-0.90,0.03
181504969,-0.57,-0.90,0.03
181507062,-0.57,-0.90,0.03
181508999,-0.57,-0.90,0.03
181510968,-0.57,-0.90,0.03
181512985,-0.55,-0.80,0.05
181515115,-0.55,-0.80,0.05
181516977,-0.55,-0.80,0.05
181518966,-0.55,-0.80,0.05
181521033,-0.55,-0.80,0.05
181523013,-0.55,-0.80,0.05
181525010,-0.58,-0.81,0.06
181527033,-0.58,-0.81,0.06
181529037,-0.58,-0.81,0.06
181531021,-0.58,-0.81,0.06
181533008,-0.58,-0.81,0.06
181535015,-0.56,-0.81,0.05
181537033,-0.56,-0.81,0.05
181539006,-0.56,-0.81,0.05
181541074,-0.56,-0.81,0.05
181542966,-0.56,-0.81,0.05
181544968,-0.56,-0.84,0.01
181547018,-0.56,-0.84,0.01
181548967,-0.56,-0.84,0.01
181550957,-0.56,-0.84,0.01
181552958,-0.56,-0.84,0.01
181554958,-0.57,-0.93,0.01
181556967,-0.57,-0.93,0.01
181558966,-0.57,-0.93,0.01
181561035,-0.57,-0.93,0.01
181563034,-0.57,-0.93,0.01
181565116,-0.58,-0.77,0.00
181567016,-0.58,-0.77,0.00
181569016,-0.58,-0.77,0.00
181571043,-0.58,-0.77,0.00
181573034,-0.58,-0.77,0.00
181575017,-0.57,-0.82,0.07
181577008,-0.57,-0.82,0.07
181578978,-0.57,-0.82,0.07
181581036,-0.57,-0.82,0.07
181582986,-0.57,-0.82,0.07
181584973,-0.62,-0.80,0.09
181586985,-0.62,-0.80,0.09
181589016,-0.62,-0.80,0.09
181591101,-0.62,-0.80,0.09
181592974,-0.62,-0.80,0.09
181594989,-0.62,-0.80,0.09
181596968,-0.68,-0.81,0.02
181598971,-0.68,-0.81,0.02
181601035,-0.68,-0.81,0.02
181603012,-0.68,-0.81,0.02
181605011,-0.68,-0.81,0.02
181607036,-0.63,-0.82,0.02
181609029,-0.63,-0.82,0.02
181611019,-0.63,-0.82,0.02
181613008,-0.63,-0.82,0.02
181615112,-0.63,-0.82,0.02
181617046,-0.62,-0.80,0.01
181619008,-0.62,-0.80,0.01
181620970,-0.62,-0.80,0.01
181622968,-0.62,-0.80,0.01
181624971,-0.62,-0.80,0.01
181626959,-0.64,-0.75,0.04
181628972,-0.64,-0.75,0.04
181631021,-0.64,-0.75,0.04
181632968,-0.64,-0.75,0.04
181634968,-0.64,-0.75,0.04
181636971,-0.61,-0.71,0.05
181638975,-0.61,-0.71,0.05
181641138,-0.61,-0.71,0.05
181643012,-0.61,-0.71,0.05
181645010,-0.61,-0.71,0.05
181647018,-0.59,-0.72,0.03
181649036,-0.59,-0.72,0.03
181651030,-0.59,-0.72,0.03
181653017,-0.59,-0.72,0.03
181655007,-0.59,-0.72,0.03
181657010,-0.61,-0.73,0.02
181659043,-0.61,-0.73,0.02
181660997,-0.61,-0.73,0.02
181662969,-0.61,-0.73,0.02
181665082,-0.61,-0.73,0.02
181667009,-0.62,-0.72,0.02
181669033,-0.62,-0.72,0.02
181670987,-0.62,-0.72,0.02
181672966,-0.62,-0.72,0.02
181674965,-0.62,-0.72,0.02
181676966,-0.62,-0.72,0.02
181678965,-0.64,-0.73,-0.03
181681034,-0.64,-0.73,-0.03
181683012,-0.64,-0.73,-0.03
181685007,-0.64,-0.73,-0.03
181687032,-0.64,-0.73,-0.03
181689038,-0.70,-0.71,-0.09
181691142,-0.70,-0.71,-0.09
181693015,-0.70,-0.71,-0.09
181695014,-0.70,-0.71,-0.09
181697011,-0.70,-0.71,-0.09
181699028,-0.70,-0.66,-0.04
181700996,-0.70,-0.66,-0.04
181702966,-0.70,-0.66,-0.04
181704967,-0.70,-0.66,-0.04
181706967,-0.70,-0.66,-0.04
181708967,-0.72,-0.59,-0.00
181710967,-0.72,-0.59,-0.00
181713021,-0.72,-0.59,-0.00
181715063,-0.72,-0.59,-0.00
181716975,-0.72,-0.59,-0.00
181718966,-0.68,-0.54,0.10
181721034,-0.68,-0.54,0.10
181723014,-0.68,-0.54,0.10
181725011,-0.68,-0.54,0.10
181727008,-0.68,-0.54,0.10
181729016,-0.69,-0.77,0.12
181731012,-0.69,-0.77,0.12
181733009,-0.69,-0.77,0.12
181734974,-0.69,-0.77,0.12
181736966,-0.69,-0.77,0.12
181738975,-0.66,-0.99,0.11
181741066,-0.66,-0.99,0.11
181742971,-0.66,-0.99,0.11
181744967,-0.66,-0.99,0.11
181747051,-0.66,-0.99,0.11
181748998,-0.66,-0.99,0.11
181750968,-0.70,-0.59,-0.02
181752971,-0.70,-0.59,-0.02
181754970,-0.70,-0.59,-0.02
181756969,-0.70,-0.59,-0.02
181759016,-0.70,-0.59,-0.02
181761027,-0.73,-0.71,-0.02
181763012,-0.73,-0.71,-0.02
181765119,-0.73,-0.71,-0.02
181767024,-0.73,-0.71,-0.02
181769037,-0.73,-0.71,-0.02
181771033,-0.75,-0.68,0.10
181773024,-0.75,-0.68,0.10
181775008,-0.75,-0.68,0.10
181777007,-0.75,-0.68,0.10
181778971,-0.75,-0.68,0.10
181780968,-0.74,-0.64,0.01
181782968,-0.74,-0.64,0.01
181784967,-0.74,-0.64,0.01
181786967,-0.74,-0.64,0.01
181788968,-0.74,-0.64,0.01
181791099,-0.74,-0.63,-0.05
181792984,-0.74,-0.63,-0.05
181795052,-0.74,-0.63,-0.05
181797009,-0.74,-0.63,-0.05
181798974,-0.74,-0.63,-0.05
181801021,-0.77,-0.62,0.04
181803010,-0.77,-0.62,0.04
181805053,-0.77,-0.62,0.04
181807033,-0.77,-0.62,0.04
181809014,-0.77,-0.62,0.04
181811011,-0.80,-0.62,0.03
181813006,-0.80,-0.62,0.03
181815124,-0.80,-0.62,0.03
181817015,-0.80,-0.62,0.03
181818968,-0.80,-0.62,0.03
181820967,-0.80,-0.62,0.03
181822968,-0.81,-0.56,0.07
181824984,-0.81,-0.56,0.07
181826967,-0.81,-0.56,0.07
181828959,-0.81,-0.56,0.07
181830968,-0.81,-0.56,0.07
181832967,-0.83,-0.61,0.03
181834966,-0.83,-0.61,0.03
181837020,-0.83,-0.61,0.03
181838967,-0.83,-0.61,0.03
181841137,-0.83,-0.61,0.03
181843018,-0.79,-0.49,0.02
181845015,-0.79,-0.49,0.02
181847027,-0.79,-0.49,0.02
181849043,-0.79,-0.49,0.02
181851014,-0.79,-0.49,0.02
181853009,-0.76,-0.49,-0.01
181855006,-0.76,-0.49,-0.01
181856999,-0.76,-0.49,-0.01
181858968,-0.76,-0.49,-0.01
181861049,-0.76,-0.49,-0.01
181863008,-0.78,-0.55,0.02
181865064,-0.78,-0.55,0.02
181866974,-0.78,-0.55,0.02
181868966,-0.78,-0.55,0.02
181870969,-0.78,-0.55,0.02
181872970,-0.78,-0.55,0.07
181875003,-0.78,-0.55,0.07
181876970,-0.78,-0.55,0.07
181878959,-0.78,-0.55,0.07
181881023,-0.78,-0.55,0.07
181883023,-0.79,-0.55,0.07
181885067,-0.79,-0.55,0.07
181887027,-0.79,-0.55,0.07
181889013,-0.79,-0.55,0.07
181891131,-0.79,-0.55,0.07
181893081,-0.79,-0.54,0.07
181895033,-0.79,-0.54,0.07
181897007,-0.79,-0.54,0.07
181899005,-0.79,-0.54,0.07
181900968,-0.79,-0.54,0.07
181902969,-0.79,-0.54,0.07
181904968,-0.83,-0.51,0.09
181906967,-0.83,-0.51,0.09
181908966,-0.83,-0.51,0.09
181910970,-0.83,-0.51,0.09
181913043,-0.83,-0.51,0.09
181915112,-0.85,-0.50,0.13
181916982,-0.85,-0.50,0.13
181918971,-0.85,-0.50,0.13
181921030,-0.85,-0.50,0.13
181923034,-0.85,-0.50,0.13
181925023,-0.92,-0.53,0.06
181927010,-0.92,-0.53,0.06
181929007,-0.92,-0.53,0.06
181931009,-0.92,-0.53,0.06
181933035,-0.92,-0.53,0.06
181935017,-0.95,-0.53,0.05
181937008,-0.95,-0.53,0.05
181938971,-0.95,-0.53,0.05
181941101,-0.95,-0.53,0.05
181943112,-0.95,-0.53,0.05
181944997,-0.97,-0.50,0.17
181946966,-0.97,-0.50,0.17
181948978,-0.97,-0.50,0.17
181951014,-0.97,-0.50,0.17
181952969,-0.97,-0.50,0.17
181954958,-0.98,-0.49,0.14
181956967,-0.98,-0.49,0.14
181958966,-0.98,-0.49,0.14
181961031,-0.98,-0.49,0.14
181963012,-0.98,-0.49,0.14
181965109,-0.93,-0.46,0.11
181967019,-0.93,-0.46,0.11
181969078,-0.93,-0.46,0.11
181971031,-0.93,-0.46,0.11
181973014,-0.93,-0.46,0.11
181975022,-0.93,-0.46,0.11
181977022,-0.86,-0.43,0.09
181979020,-0.86,-0.43,0.09
181981017,-0.86,-0.43,0.09
181982971,-0.86,-0.43,0.09
181984967,-0.86,-0.43,0.09
181986968,-0.84,-0.41,0.07
181988977,-0.84,-0.41,0.07
181991130,-0.84,-0.41,0.07
181993023,-0.84,-0.41,0.07
181994990,-0.84,-0.41,0.07
181996975,-0.83,-0.40,0.06
181998975,-0.83,-0.40,0.06
182001028,-0.83,-0.40,0.06
182003012,-0.83,-0.40,0.06
182005006,-0.83,-0.40,0.06
182007016,-0.84,-0.39,0.03
182009033,-0.84,-0.39,0.03
182011021,-0.84,-0.39,0.03
182013007,-0.84,-0.39,0.03
182015106,-0.84,-0.39,0.03
182016981,-0.85,-0.34,0.02
182018969,-0.85,-0.34,0.02
182020971,-0.85,-0.34,0.02
182022968,-0.85,-0.34,0.02
182024967,-0.85,-0.34,0.02
182026969,-0.88,-0.41,0.11
182028968,-0.88,-0.41,0.11
182030971,-0.88,-0.41,0.11
182032972,-0.88,-0.41,0.11
182034974,-0.88,-0.41,0.11
182036967,-0.88,-0.36,0.04
182038968,-0.88,-0.36,0.04
182041085,-0.88,-0.36,0.04
182043016,-0.88,-0.36,0.04
182045050,-0.88,-0.36,0.04
182047025,-0.88,-0.36,0.04
182049013,-0.88,-0.35,0.04
182051010,-0.88,-0.35,0.04
182053008,-0.88,-0.35,0.04
182055129,-0.88,-0.35,0.04
182056997,-0.88,-0.35,0.04
182058969,-0.86,-0.38,0.04
182060971,-0.86,-0.38,0.04
182062975,-0.86,-0.38,0.04
182065115,-0.86,-0.38,0.04
182066978,-0.86,-0.38,0.04
182068969,-0.87,-0.34,0.00
182070968,-0.87,-0.34,0.00
182072970,-0.87,-0.34,0.00
182074976,-0.87,-0.34,0.00
182076968,-0.87,-0.34,0.00
182078966,-0.88,-0.31,0.00
182081027,-0.88,-0.31,0.00
182083011,-0.88,-0.31,0.00
182085009,-0.88,-0.31,0.00
182087032,-0.88,-0.31,0.00
182089039,-0.89,-0.30,0.01
182091127,-0.89,-0.30,0.01
182093029,-0.89,-0.30,0.01
182095015,-0.89,-0.30,0.01
182097047,-0.89,-0.30,0.01
182099020,-0.89,-0.30,0.00
182100971,-0.89,-0.30,0.00
182102966,-0.89,-0.30,0.00
182104966,-0.89,-0.30,0.00
182106989,-0.89,-0.30,0.00
182109027,-0.90,-0.28,-0.03
182110973,-0.90,-0.28,-0.03
182112968,-0.90,-0.28,-0.03
182115121,-0.90,-0.28,-0.03
182117009,-0.90,-0.28,-0.03
182118969,-0.90,-0.28,-0.03
182121033,-0.91,-0.30,-0.03
182123014,-0.91,-0.30,-0.03
182125015,-0.91,-0.30,-0.03
182127014,-0.91,-0.30,-0.03
182129039,-0.91,-0.30,-0.03
182131015,-0.93,-0.31,-0.02
182133014,-0.93,-0.31,-0.02
182135009,-0.93,-0.31,-0.02
182137029,-0.93,-0.31,-0.02
182139018,-0.93,-0.31,-0.02
182141071,-0.93,-0.29,0.17
182142967,-0.93,-0.29,0.17
182144969,-0.93,-0.29,0.17
182147019,-0.93,-0.29,0.17
182148966,-0.93,-0.29,0.17
182150967,-0.95,-0.28,0.02
182152958,-0.95,-0.28,0.02
182154956,-0.95,-0.28,0.02
182156957,-0.95,-0.28,0.02
182158966,-0.95,-0.28,0.02
182161028,-0.97,-0.26,0.01
182163012,-0.97,-0.26,0.01
182165110,-0.97,-0.26,0.01
182167035,-0.97,-0.26,0.01
182169041,-0.97,-0.26,0.01
182171016,-0.97,-0.27,0.01
182173013,-0.97,-0.27,0.01
182175009,-0.97,-0.27,0.01
182177001,-0.97,-0.27,0.01
182179014,-0.97,-0.27,0.01
182181038,-0.96,-0.29,0.02
182182989,-0.96,-0.29,0.02
182184968,-0.96,-0.29,0.02
182186972,-0.96,-0.29,0.02
182189018,-0.96,-0.29,0.02
182191119,-0.95,-0.27,0.04
182193013,-0.95,-0.27,0.04
182194992,-0.95,-0.27,0.04
182196969,-0.95,-0.27,0.04
182198968,-0.95,-0.27,0.04
182201031,-0.95,-0.27,0.04
182203013,-0.95,-0.25,0.01
182205008,-0.95,-0.25,0.01
182207015,-0.95,-0.25,0.01
182209081,-0.95,-0.25,0.01
182211022,-0.95,-0.25,0.01
182213009,-0.93,-0.23,0.00
182215103,-0.93,-0.23,0.00
182216994,-0.93,-0.23,0.00
182219037,-0.93,-0.23,0.00
182220977,-0.93,-0.23,0.00
182222969,-0.95,-0.23,-0.01
182224967,-0.95,-0.23,-0.01
182226991,-0.95,-0.23,-0.01
182229012,-0.95,-0.23,-0.01
182230968,-0.95,-0.23,-0.01
182232959,-0.97,-0.21,0.00
182234967,-0.97,-0.21,0.00
182236967,-0.97,-0.21,0.00
182238967,-0.97,-0.21,0.00
182241135,-0.97,-0.21,0.00
182243012,-0.98,-0.21,-0.01
182245011,-0.98,-0.21,-0.01
182247010,-0.98,-0.21,-0.01
182249012,-0.98,-0.21,-0.01
182251013,-0.98,-0.21,-0.01
182253049,-0.96,-0.21,-0.04
182255018,-0.96,-0.21,-0.04
182256980,-0.96,-0.21,-0.04
182258969,-0.96,-0.21,-0.04
182260967,-0.96,-0.21,-0.04
182262966,-0.96,-0.21,-0.04
182265066,-0.96,-0.21,-0.04
182266982,-0.96,-0.21,-0.04
182269082,-0.96,-0.21,-0.04
182270997,-0.96,-0.21,-0.04
182272968,-0.96,-0.21,-0.04
182274967,-0.97,-0.20,-0.00
182277019,-0.97,-0.20,-0.00
182278976,-0.97,-0.20,-0.00
182281049,-0.97,-0.20,-0.00
182283035,-0.97,-0.20,-0.00
182285009,-0.96,-0.20,0.02
182287012,-0.96,-0.20,0.02
182289015,-0.96,-0.20,0.02
182291142,-0.96,-0.20,0.02
182293023,-0.96,-0.20,0.02
182295026,-0.96,-0.22,0.02
182297009,-0.96,-0.22,0.02
182298979,-0.96,-0.22,0.02
182301084,-0.96,-0.22,0.02
182302998,-0.96,-0.22,0.02
182304967,-0.98,-0.23,-0.00
182306967,-0.98,-0.23,-0.00
182308966,-0.98,-0.23,-0.00
182310978,-0.98,-0.23,-0.00
182313015,-0.98,-0.23,-0.00
182315067,-0.98,-0.23,-0.00
182316972,-0.98,-0.23,-0.00
182318979,-0.98,-0.23,-0.00
182321034,-0.98,-0.23,-0.00
182323014,-0.98,-0.23,-0.00
182325008,-0.98,-0.21,-0.00
182327007,-0.98,-0.21,-0.00
182329009,-0.98,-0.21,-0.00
182331009,-0.98,-0.21,-0.00
182333009,-0.98,-0.21,-0.00
182334971,-0.98,-0.20,0.00
182336968,-0.98,-0.20,0.00
182338966,-0.98,-0.20,0.00
182341067,-0.98,-0.20,0.00
182342971,-0.98,-0.20,0.00
182344967,-0.98,-0.20,0.00
182346968,-0.99,-0.21,-0.04
182348999,-0.99,-0.21,-0.04
182351047,-0.99,-0.21,-0.04
182352994,-0.99,-0.21,-0.04
182354969,-0.99,-0.21,-0.04
182356968,-0.99,-0.16,-0.01
182358958,-0.99,-0.16,-0.01
182361035,-0.99,-0.16,-0.01
182363034,-0.99,-0.16,-0.01
182365119,-0.99,-0.16,-0.01
182367015,-1.00,-0.12,0.00
182369042,-1.00,-0.12,0.00
182371036,-1.00,-0.12,0.00
182373015,-1.00,-0.12,0.00
182375011,-1.00,-0.12,0.00
182377007,-0.99,-0.12,0.01
182378968,-0.99,-0.12,0.01
182380978,-0.99,-0.12,0.01
182383009,-0.99,-0.12,0.01
182385001,-0.99,-0.12,0.01
182387044,-0.98,-0.15,0.01
182388994,-0.98,-0.15,0.01
182391076,-0.98,-0.15,0.01
182392970,-0.98,-0.15,0.01
182395011,-0.98,-0.15,0.01
182397028,-0.97,-0.20,-0.01
182398970,-0.97,-0.20,-0.01
182401028,-0.97,-0.20,-0.01
182403013,-0.97,-0.20,-0.01
182405009,-0.97,-0.20,-0.01
182407041,-0.98,-0.18,-0.02
182409038,-0.98,-0.18,-0.02
182411022,-0.98,-0.18,-0.02
182413011,-0.98,-0.18,-0.02
182415111,-0.98,-0.18,-0.02
182417046,-0.98,-0.15,-0.00
182419008,-0.98,-0.15,-0.00
182420968,-0.98,-0.15,-0.00
182422969,-0.98,-0.15,-0.00
182424971,-0.98,-0.15,-0.00
182426970,-0.98,-0.15,-0.00
182429013,-0.99,-0.13,0.00
182430966,-0.99,-0.13,0.00
182432958,-0.99,-0.13,0.00
182434959,-0.99,-0.13,0.00
182436956,-0.99,-0.13,0.00
182438969,-0.98,-0.10,0.00
182441137,-0.98,-0.10,0.00
182443010,-0.98,-0.10,0.00
182445011,-0.98,-0.10,0.00
182447027,-0.98,-0.10,0.00
182449049,-0.98,-0.11,-0.07
182451029,-0.98,-0.11,-0.07
182453013,-0.98,-0.11,-0.07
182455006,-0.98,-0.11,-0.07
182456977,-0.98,-0.11,-0.07
182459046,-0.95,-0.05,-0.02
182460981,-0.95,-0.05,-0.02
182462970,-0.95,-0.05,-0.02
182465060,-0.95,-0.05,-0.02
182467004,-0.95,-0.05,-0.02
182469016,-0.96,-0.07,-0.02
182470966,-0.96,-0.07,-0.02
182472959,-0.96,-0.07,-0.02
182474958,-0.96,-0.07,-0.02
182476957,-0.96,-0.07,-0.02
182478967,-0.97,-0.08,-0.03
182481032,-0.97,-0.08,-0.03
182483009,-0.97,-0.08,-0.03
182485015,-0.97,-0.08,-0.03
182487034,-0.97,-0.08,-0.03
182489008,-0.96,-0.05,0.03
182491110,-0.96,-0.05,0.03
182493056,-0.96,-0.05,0.03
182495039,-0.96,-0.05,0.03
182497017,-0.96,-0.05,0.03
182499000,-0.96,-0.05,0.03
182500966,-0.95,-0.07,0.07
182502970,-0.95,-0.07,0.07
182504966,-0.95,-0.07,0.07
182506967,-0.95,-0.07,0.07
182508969,-0.95,-0.07,0.07
182510970,-0.96,-0.06,0.02
182512969,-0.96,-0.06,0.02
182515083,-0.96,-0.06,0.02
182517130,-0.96,-0.06,0.02
182519000,-0.96,-0.06,0.02
182521019,-0.95,-0.05,0.00
182523008,-0.95,-0.05,0.00
182525012,-0.95,-0.05,0.00
182527009,-0.95,-0.05,0.00
182529006,-0.95,-0.05,0.00
182531006,-0.96,-0.02,0.00
182532968,-0.96,-0.02,0.00
182534967,-0.96,-0.02,0.00
182537009,-0.96,-0.02,0.00
182539027,-0.96,-0.02,0.00
182541071,-0.96,-0.00,0.00
182542973,-0.96,-0.00,0.00
182544971,-0.96,-0.00,0.00
182546971,-0.96,-0.00,0.00
182548967,-0.96,-0.00,0.00
182550975,-0.98,-0.01,-0.01
182553021,-0.98,-0.01,-0.01
182554972,-0.98,-0.01,-0.01
182556966,-0.98,-0.01,-0.01
182558967,-0.98,-0.01,-0.01
182561032,-0.98,-0.03,-0.02
182563010,-0.98,-0.03,-0.02
182565118,-0.98,-0.03,-0.02
182567019,-0.98,-0.03,-0.02
182569043,-0.98,-0.03,-0.02
182571024,-1.00,-0.05,-0.02
182573016,-1.00,-0.05,-0.02
182575008,-1.00,-0.05,-0.02
182576982,-1.00,-0.05,-0.02
182579050,-1.00,-0.05,-0.02
182580994,-1.00,-0.05,-0.02
182582965,-1.00,-0.05,-0.00
182584970,-1.00,-0.05,-0.00
182586993,-1.00,-0.05,-0.00
182589006,-1.00,-0.05,-0.00
182591113,-1.00,-0.05,-0.00
182593013,-0.99,-0.01,0.00
182595012,-0.99,-0.01,0.00
182596969,-0.99,-0.01,0.00
182598966,-0.99,-0.01,0.00
182601028,-0.99,-0.01,0.00
182603014,-1.00,-0.00,-0.00
182605007,-1.00,-0.00,-0.00
182607009,-1.00,-0.00,-0.00
182609012,-1.00,-0.00,-0.00
182611012,-1.00,-0.00,-0.00
182613005,-1.03,-0.03,-0.04
182615062,-1.03,-0.03,-0.04
182616976,-1.03,-0.03,-0.04
182619120,-1.03,-0.03,-0.04
182620994,-1.03,-0.03,-0.04
182622967,-1.03,-0.04,-0.05
182624959,-1.03,-0.04,-0.05
182626959,-1.03,-0.04,-0.05
182628969,-1.03,-0.04,-0.05
182630958,-1.03,-0.04,-0.05
182632968,-0.98,-0.01,0.04
182634966,-0.98,-0.01,0.04
182636959,-0.98,-0.01,0.04
182638967,-0.98,-0.01,0.04
182641127,-0.98,-0.01,0.04
182643011,-0.99,-0.02,0.00
182645007,-0.99,-0.02,0.00
182647043,-0.99,-0.02,0.00
182649043,-0.99,-0.02,0.00
182651016,-0.99,-0.02,0.00
182653011,-0.99,-0.02,0.00
182655007,-0.99,0.00,-0.01
182656965,-0.99,0.00,-0.01
182658967,-0.99,0.00,-0.01
182660966,-0.99,0.00,-0.01
182662966,-0.99,0.00,-0.01
